restaurant_id,platform,restaurant_name,city,city_lat,city_lon,locality,restaurant_type,cuisines,primary_cuisine,avg_cost_per_person_inr,price_category,distance_from_city_center_km,amenities_count,has_own_website,has_own_app,food_license_verified,listing_date,days_listed,days_operational,rating,total_reviews,delivery_fee_inr,avg_delivery_time_minutes,platform_commission_pct,discount_frequency_pct,estimated_monthly_orders,estimated_monthly_revenue_inr,estimated_net_profit_inr,market_share_pct,profit_diff_swiggy_minus_zomato_inr,orders_diff_swiggy_minus_zomato,rating_diff_swiggy_minus_zomato,delivery_time_diff_swiggy_minus_zomato_min,profit_winner,combined_monthly_orders,combined_monthly_revenue_inr,combined_monthly_profit_inr
REST001646,Swiggy,Restaurant_1646,Hyderabad,17.385,78.4867,Hyderabad_Locality_3,Cafe,Korean,Korean,1184,Premium,5.7,3,True,False,False,2018-03-21,2977,2661,3.8,1893,48,36,22,14,186,171774,167310,48,11468,15,0.2999999999999998,2,Swiggy,357,331720,323152
REST001647,Swiggy,Restaurant_1647,Hyderabad,17.385,78.4867,Hyderabad_Locality_1,Cloud Kitchen,South Indian; Bakery,South Indian; Bakery,688,Mid-Range,14.6,8,True,False,False,2018-06-04,2902,2388,3.9,4286,93,57,24,13,310,162092,147677,66,-7622,-16,-0.19999999999999973,5,Zomato,636,332550,302976
REST001648,Swiggy,Restaurant_1648,Hyderabad,17.385,78.4867,Hyderabad_Locality_5,Fine Dine,Mexican,Mexican,767,Premium,1.9,7,True,True,False,2020-01-18,2309,2228,4.0,2353,30,33,15,25,156,101704,99364,42,-13906,-24,-0.5999999999999996,-1,Zomato,336,217674,212634
REST001649,Swiggy,Restaurant_1649,Hyderabad,17.385,78.4867,Hyderabad_Locality_5,QSR,Desserts,Desserts,1217,Luxury,6.0,5,False,False,False,2023-05-11,1100,1824,4.1,1543,50,43,20,22,230,223928,218178,64,-36995,-39,-0.7000000000000002,2,Zomato,499,485826,473351
REST001650,Swiggy,Restaurant_1650,Hyderabad,17.385,78.4867,Hyderabad_Locality_10,Cloud Kitchen,Mughlai; Continental,Mughlai; Continental,286,Budget,6.3,5,False,True,True,2019-04-10,2592,2532,4.2,4865,51,35,24,19,339,73685,65040,57,6406,24,0.30000000000000027,-2,Swiggy,654,140351,123674
REST001651,Swiggy,Restaurant_1651,Hyderabad,17.385,78.4867,Hyderabad_Locality_11,QSR,Street Food,Street Food,385,Mid-Range,10.8,4,True,True,False,2023-06-01,1079,208,3.6,4250,74,47,20,13,166,51128,44986,47,-9828,-28,-0.6000000000000001,-6,Zomato,360,113120,99800
REST001652,Swiggy,Restaurant_1652,Hyderabad,17.385,78.4867,Hyderabad_Locality_18,Casual Dining,Seafood; Japanese,Seafood; Japanese,1147,Premium,2.2,7,True,True,True,2019-03-26,2607,3604,4.5,2543,31,21,18,23,302,284043,279362,45,64674,67,1.0,-12,Swiggy,537,502374,494050
REST001653,Swiggy,Restaurant_1653,Hyderabad,17.385,78.4867,Hyderabad_Locality_11,Food Truck,Thai; Cafe,Thai; Cafe,427,Mid-Range,8.0,4,True,False,False,2023-02-16,1184,1183,3.9,3899,60,51,22,13,108,35970,32730,59,-436,3,0.10000000000000009,20,Zomato,213,72286,65896
REST001654,Swiggy,Restaurant_1654,Hyderabad,17.385,78.4867,Hyderabad_Locality_1,Cloud Kitchen,Korean; Desserts,Korean; Desserts,477,Mid-Range,13.7,5,True,False,False,2021-07-27,1753,38,4.7,4416,88,55,24,39,283,102593,90141,72,10289,36,0.6000000000000005,-3,Swiggy,530,193313,169993
REST001655,Swiggy,Restaurant_1655,Hyderabad,17.385,78.4867,Hyderabad_Locality_11,QSR,Continental; Lebanese,Continental; Lebanese,1009,Premium,8.5,3,True,True,True,2018-06-13,2893,560,4.3,3162,62,44,20,10,208,167897,161449,65,13627,20,0.3999999999999999,-2,Swiggy,396,321547,309271
REST001656,Swiggy,Restaurant_1656,Hyderabad,17.385,78.4867,Hyderabad_Locality_7,Fine Dine,North Indian,North Indian,254,Budget,7.1,7,False,True,False,2025-01-08,492,659,4.4,1322,55,54,12,12,143,31963,28030,40,7422,29,0.9000000000000004,25,Swiggy,257,55706,48638
REST001657,Swiggy,Restaurant_1657,Hyderabad,17.385,78.4867,Hyderabad_Locality_3,QSR,Chinese,Chinese,424,Mid-Range,14.6,4,False,True,False,2018-05-26,2911,2329,4.7,1049,93,51,21,24,278,93118,80191,61,12831,41,0.7000000000000002,-1,Swiggy,515,171498,147551
REST001658,Swiggy,Restaurant_1658,Hyderabad,17.385,78.4867,Hyderabad_Locality_18,Casual Dining,Japanese,Japanese,641,Mid-Range,7.6,5,True,False,True,2025-05-16,364,2712,3.9,1163,58,34,20,13,240,123072,116112,48,-1424,-13,-0.19999999999999973,-13,Zomato,493,247945,233648
REST001659,Swiggy,Restaurant_1659,Hyderabad,17.385,78.4867,Hyderabad_Locality_16,QSR,Mughlai; Japanese,Mughlai; Japanese,266,Budget,5.8,7,False,True,False,2023-03-17,1155,105,3.9,4803,49,46,23,11,178,36457,32096,62,-1894,0,0.0,11,Zomato,356,74808,66086
REST001660,Swiggy,Restaurant_1660,Hyderabad,17.385,78.4867,Hyderabad_Locality_3,QSR,Japanese,Japanese,766,Premium,8.7,4,False,True,True,2020-10-03,2050,2553,3.7,2772,63,36,17,7,224,142414,135358,57,0,0,0.0,-5,Tie,448,284828,270716
REST001661,Swiggy,Restaurant_1661,Hyderabad,17.385,78.4867,Hyderabad_Locality_1,Fine Dine,South Indian,South Indian,1064,Premium,5.7,6,False,True,True,2026-04-10,35,3315,3.6,1732,48,35,13,10,157,145331,141563,54,-5458,-8,-0.19999999999999973,-3,Zomato,322,296312,288584
REST001662,Swiggy,Restaurant_1662,Hyderabad,17.385,78.4867,Hyderabad_Locality_5,QSR,Lebanese,Lebanese,226,Budget,11.8,4,True,False,False,2017-03-21,3342,1587,3.9,2348,79,62,20,15,213,38510,30096,52,184,11,0.19999999999999973,14,Swiggy,415,76401,60008
REST001663,Swiggy,Restaurant_1663,Hyderabad,17.385,78.4867,Hyderabad_Locality_18,Cafe,Multi-Cuisine; Seafood,Multi-Cuisine; Seafood,585,Mid-Range,7.4,8,True,False,True,2017-08-07,3203,1213,4.0,455,57,38,17,11,167,81086,76327,56,-12571,-38,-0.9000000000000004,-4,Zomato,372,175826,165225
REST001664,Swiggy,Restaurant_1664,Hyderabad,17.385,78.4867,Hyderabad_Locality_7,Fine Dine,Biryani,Biryani,1287,Luxury,0.7,8,False,False,False,2026-01-05,130,3228,4.3,1769,30,27,17,24,186,198687,195897,54,21206,26,0.5999999999999996,9,Swiggy,346,375778,370588
REST001665,Swiggy,Restaurant_1665,Hyderabad,17.385,78.4867,Hyderabad_Locality_16,Cloud Kitchen,Desserts; Thai,Desserts; Thai,242,Budget,8.1,5,False,False,False,2023-01-23,1208,2724,4.3,923,60,44,24,17,354,65107,54487,62,7696,50,0.5999999999999996,2,Swiggy,658,121018,101278
REST001666,Swiggy,Restaurant_1666,Hyderabad,17.385,78.4867,Hyderabad_Locality_12,Fine Dine,Seafood; Seafood,Seafood; Seafood,1385,Luxury,1.0,7,False,True,True,2024-04-16,759,2759,4.1,340,30,33,15,13,169,198955,196420,53,-6846,-8,-0.20000000000000018,10,Zomato,346,404876,399686
REST001667,Swiggy,Restaurant_1667,Hyderabad,17.385,78.4867,Hyderabad_Locality_5,Cafe,Bakery,Bakery,1214,Luxury,4.7,6,False,True,True,2021-05-15,1826,2553,4.5,723,43,36,20,29,218,211721,207034,59,58967,58,1.2000000000000002,2,Swiggy,378,363228,355101
REST001668,Swiggy,Restaurant_1668,Hyderabad,17.385,78.4867,Hyderabad_Locality_9,QSR,Cafe; Korean,Cafe; Korean,1342,Luxury,7.3,6,False,True,False,2025-05-18,362,2505,4.1,4243,56,40,21,25,247,261864,254948,47,22229,30,0.49999999999999956,-5,Swiggy,464,500659,487667
REST001669,Swiggy,Restaurant_1669,Hyderabad,17.385,78.4867,Hyderabad_Locality_3,Cafe,Mughlai,Mughlai,282,Budget,13.6,8,False,False,True,2022-02-02,1563,1861,3.9,2641,88,55,21,5,176,39209,31465,52,-496,0,0.0,-1,Zomato,352,78914,63426
REST001670,Swiggy,Restaurant_1670,Hyderabad,17.385,78.4867,Hyderabad_Locality_3,Cafe,Fast Food,Fast Food,863,Premium,3.8,7,True,False,False,2022-05-23,1453,2061,3.7,4271,39,28,18,9,170,120302,116987,48,-8182,-19,-0.39999999999999947,-2,Zomato,359,249156,242156
REST001671,Swiggy,Restaurant_1671,Hyderabad,17.385,78.4867,Hyderabad_Locality_6,Cloud Kitchen,Chinese; Mediterranean,Chinese; Mediterranean,407,Mid-Range,12.3,5,True,False,False,2026-04-04,41,1935,3.6,2328,81,44,26,6,273,82222,71165,58,-28166,-91,-1.1999999999999997,-5,Zomato,637,196295,170496
REST001672,Swiggy,Restaurant_1672,Hyderabad,17.385,78.4867,Hyderabad_Locality_7,Cloud Kitchen,Cafe; Desserts,Cafe; Desserts,653,Mid-Range,3.5,3,True,True,True,2022-04-02,1504,2814,4.7,3084,37,31,24,37,390,193549,186334,56,-14654,-25,-0.2999999999999998,4,Zomato,805,402215,387322
REST001673,Swiggy,Restaurant_1673,Hyderabad,17.385,78.4867,Hyderabad_Locality_12,QSR,Biryani; Cafe,Biryani; Cafe,239,Budget,12.9,4,False,False,True,2024-07-25,659,420,3.6,4166,84,50,20,5,171,32695,25513,58,-47,5,0.10000000000000009,-9,Zomato,337,65227,51073
REST001674,Swiggy,Restaurant_1674,Hyderabad,17.385,78.4867,Hyderabad_Locality_8,QSR,South Indian; Pan-Asian,South Indian; Pan-Asian,898,Premium,1.2,3,False,False,True,2019-12-25,2333,1691,4.6,44,30,21,19,8,254,184754,180944,48,27478,33,0.5999999999999996,3,Swiggy,475,341535,334410
REST001675,Swiggy,Restaurant_1675,Hyderabad,17.385,78.4867,Hyderabad_Locality_12,Casual Dining,Mughlai,Mughlai,1404,Luxury,6.3,8,True,False,False,2019-03-24,2609,2115,3.8,2145,51,32,19,5,220,250192,244582,48,-10084,-12,-0.20000000000000018,-3,Zomato,452,510774,499248
REST001676,Swiggy,Restaurant_1676,Hyderabad,17.385,78.4867,Hyderabad_Locality_10,Fine Dine,Korean; North Indian,Korean; North Indian,952,Premium,4.2,5,True,True,False,2024-05-22,723,1546,3.7,2739,41,30,16,5,134,107157,104410,49,-8850,-15,-0.39999999999999947,-7,Zomato,283,223472,217670
REST001677,Swiggy,Restaurant_1677,Hyderabad,17.385,78.4867,Hyderabad_Locality_1,Casual Dining,South Indian,South Indian,1111,Premium,1.4,8,True,True,True,2017-02-20,3371,1009,3.3,3529,30,29,19,14,169,152084,149549,53,-15318,-15,-0.30000000000000027,4,Zomato,353,319711,314416
REST001678,Swiggy,Restaurant_1678,Hyderabad,17.385,78.4867,Hyderabad_Locality_4,Casual Dining,Fast Food,Fast Food,1367,Luxury,4.4,3,False,True,True,2020-03-07,2260,2961,4.3,1203,42,36,18,11,271,303774,298083,40,27498,25,0.3999999999999999,-1,Swiggy,517,579525,568668
REST001679,Swiggy,Restaurant_1679,Hyderabad,17.385,78.4867,Hyderabad_Locality_2,QSR,Biryani,Biryani,1387,Luxury,9.8,8,False,False,False,2019-10-14,2405,3454,3.9,1896,69,42,20,14,258,286276,277375,58,10578,13,0.19999999999999973,-6,Swiggy,503,561526,544172
REST001680,Swiggy,Restaurant_1680,Hyderabad,17.385,78.4867,Hyderabad_Locality_9,Casual Dining,Mediterranean,Mediterranean,921,Premium,0.6,8,False,False,False,2017-03-09,3354,805,4.1,2025,30,31,18,23,204,154064,151004,43,12865,5,0.09999999999999964,3,Swiggy,403,295188,289143
REST001681,Swiggy,Restaurant_1681,Hyderabad,17.385,78.4867,Hyderabad_Locality_18,Cafe,Street Food; Bakery,Street Food; Bakery,1035,Premium,11.0,7,True,True,True,2022-07-02,1413,776,4.2,534,75,48,18,17,167,141732,135470,49,-2867,-8,-0.20000000000000018,-1,Zomato,342,286632,273807
REST001682,Swiggy,Restaurant_1682,Hyderabad,17.385,78.4867,Hyderabad_Locality_1,Cloud Kitchen,Continental,Continental,719,Premium,11.7,5,True,True,False,2016-06-25,3611,3559,4.6,357,78,47,23,14,410,226988,210998,62,52726,89,0.9999999999999996,-4,Swiggy,731,397779,369270
REST001683,Swiggy,Restaurant_1683,Hyderabad,17.385,78.4867,Hyderabad_Locality_6,Fine Dine,Desserts,Desserts,871,Premium,10.6,8,False,True,True,2017-09-27,3152,2543,4.3,2290,73,54,17,17,173,125066,118752,48,-17161,-25,-0.6000000000000005,13,Zomato,371,268206,254665
REST001684,Swiggy,Restaurant_1684,Hyderabad,17.385,78.4867,Hyderabad_Locality_18,Food Truck,Lebanese; Mughlai,Lebanese; Mughlai,414,Mid-Range,7.5,3,False,False,False,2021-11-14,1643,2366,2.8,2839,57,41,17,13,88,30238,27730,59,-9502,-35,-1.1,-7,Zomato,211,70975,64962
REST001685,Swiggy,Restaurant_1685,Hyderabad,17.385,78.4867,Hyderabad_Locality_6,QSR,Street Food; Pan-Asian,Street Food; Pan-Asian,234,Budget,11.3,8,True,True,False,2017-11-15,3103,431,3.9,3129,76,39,21,15,185,34199,27169,56,5319,43,0.8999999999999999,-5,Swiggy,327,61445,49019
REST001686,Swiggy,Restaurant_1686,Hyderabad,17.385,78.4867,Hyderabad_Locality_10,QSR,Mexican,Mexican,1475,Luxury,14.7,3,False,True,False,2016-11-07,3476,615,3.2,4166,93,62,21,9,156,181779,174525,64,-62376,-53,-1.0999999999999996,12,Zomato,365,428399,411426
REST001687,Swiggy,Restaurant_1687,Hyderabad,17.385,78.4867,Hyderabad_Locality_1,QSR,Bakery; Continental,Bakery; Continental,601,Mid-Range,6.7,3,False,True,True,2017-05-17,3285,1138,4.3,560,53,37,22,16,223,104537,98628,58,0,0,0.0,-3,Tie,446,209074,197256
REST001688,Swiggy,Restaurant_1688,Hyderabad,17.385,78.4867,Hyderabad_Locality_14,Fine Dine,Vietnamese,Vietnamese,484,Mid-Range,8.2,7,False,True,False,2020-08-11,2103,2694,4.1,649,60,44,14,19,168,69928,64888,53,-12306,-37,-0.9000000000000004,3,Zomato,373,153272,142082
REST001689,Swiggy,Restaurant_1689,Hyderabad,17.385,78.4867,Hyderabad_Locality_1,Cafe,Cafe,Cafe,752,Premium,7.2,4,False,False,True,2018-04-03,2964,354,3.9,904,56,52,17,15,147,91751,87635,55,13252,19,0.5,13,Swiggy,275,169718,162018
REST001690,Swiggy,Restaurant_1690,Hyderabad,17.385,78.4867,Hyderabad_Locality_3,Fine Dine,Desserts,Desserts,1317,Luxury,12.5,3,True,True,False,2025-08-17,271,2724,3.4,594,82,50,13,11,140,160410,154670,49,-29623,-33,-0.8000000000000003,-1,Zomato,313,351796,338963
REST001691,Swiggy,Restaurant_1691,Hyderabad,17.385,78.4867,Hyderabad_Locality_7,Fine Dine,Biryani; Biryani,Biryani; Biryani,1201,Luxury,1.6,3,True,False,False,2025-06-25,324,3309,4.1,2995,30,24,12,21,178,188124,185454,46,23513,17,0.39999999999999947,-5,Swiggy,339,352480,347395
REST001692,Swiggy,Restaurant_1692,Hyderabad,17.385,78.4867,Hyderabad_Locality_4,Cloud Kitchen,North Indian,North Indian,1255,Luxury,4.4,8,True,True,True,2021-11-18,1639,568,4.2,2817,42,32,23,23,271,261880,256189,62,18975,6,0.10000000000000053,-3,Swiggy,536,504659,493403
REST001693,Swiggy,Restaurant_1693,Hyderabad,17.385,78.4867,Hyderabad_Locality_9,Cafe,Mexican; North Indian,Mexican; North Indian,1167,Premium,14.3,8,True,False,True,2018-09-23,2791,3606,4.3,1005,91,56,17,11,231,223748,213238,49,22748,22,0.3999999999999999,-7,Swiggy,440,423748,403728
REST001694,Swiggy,Restaurant_1694,Hyderabad,17.385,78.4867,Hyderabad_Locality_2,QSR,Cafe; Mexican,Cafe; Mexican,700,Mid-Range,1.9,7,False,False,True,2018-01-25,3032,91,4.2,4849,30,28,21,24,191,105623,102758,57,18908,41,0.9000000000000004,1,Swiggy,341,191723,186608
REST001695,Swiggy,Restaurant_1695,Hyderabad,17.385,78.4867,Hyderabad_Locality_20,QSR,Korean; Desserts,Korean; Desserts,979,Premium,2.7,6,False,True,True,2017-09-12,3167,1487,3.9,370,33,23,20,15,211,165255,161773,55,-13830,-21,-0.3999999999999999,-10,Zomato,443,344686,337376
REST001696,Swiggy,Restaurant_1696,Hyderabad,17.385,78.4867,Hyderabad_Locality_5,Food Truck,Lebanese; Street Food,Lebanese; Street Food,939,Premium,12.4,3,True,False,True,2025-05-10,370,804,3.5,4242,82,44,17,7,93,72481,68668,45,-5617,-13,-0.5,-7,Zomato,199,151112,142953
REST001697,Swiggy,Restaurant_1697,Hyderabad,17.385,78.4867,Hyderabad_Locality_19,Casual Dining,Italian; Street Food,Italian; Street Food,183,Budget,3.1,4,False,False,True,2017-08-02,3208,2331,4.1,3183,35,39,21,13,243,35130,30878,54,4592,30,0.49999999999999956,4,Swiggy,456,65143,57164
REST001698,Swiggy,Restaurant_1698,Hyderabad,17.385,78.4867,Hyderabad_Locality_1,Fine Dine,North Indian,North Indian,1140,Premium,10.3,7,False,False,False,2026-03-11,65,2589,3.7,3921,71,46,15,8,150,145350,140025,52,10706,8,0.20000000000000018,-4,Swiggy,292,279710,269344
REST001699,Swiggy,Restaurant_1699,Hyderabad,17.385,78.4867,Hyderabad_Locality_1,QSR,North Indian,North Indian,248,Budget,9.9,5,False,True,True,2016-10-27,3487,1421,3.9,1540,69,42,17,10,209,43020,35810,55,2172,-6,-0.10000000000000009,4,Swiggy,424,84076,69448
REST001700,Swiggy,Restaurant_1700,Hyderabad,17.385,78.4867,Hyderabad_Locality_13,QSR,Bakery,Bakery,1051,Premium,1.2,7,True,True,True,2016-11-23,3460,82,3.5,4797,30,22,20,9,159,133687,131302,60,-1590,-4,-0.10000000000000009,-9,Zomato,322,269024,264194
REST001701,Swiggy,Restaurant_1701,Hyderabad,17.385,78.4867,Hyderabad_Locality_3,Cloud Kitchen,Street Food,Street Food,535,Mid-Range,14.6,8,False,True,True,2024-01-26,840,3170,3.6,342,93,56,26,12,309,122333,107964,72,-20674,-43,-0.49999999999999956,6,Zomato,661,267339,236602
REST001702,Swiggy,Restaurant_1702,Hyderabad,17.385,78.4867,Hyderabad_Locality_18,Casual Dining,Mexican,Mexican,303,Mid-Range,6.7,6,True,True,False,2023-12-18,879,3512,3.6,1676,53,41,23,8,239,55761,49427,50,-9513,-34,-0.49999999999999956,6,Zomato,512,121936,108367
REST001703,Swiggy,Restaurant_1703,Hyderabad,17.385,78.4867,Hyderabad_Locality_1,Food Truck,Chinese; Italian,Chinese; Italian,169,Budget,4.1,6,False,False,True,2023-04-23,1118,616,4.2,803,40,27,19,21,109,14921,12741,57,1845,13,0.5,-2,Swiggy,205,27737,23637
REST001704,Swiggy,Restaurant_1704,Hyderabad,17.385,78.4867,Hyderabad_Locality_13,QSR,Cafe; Seafood,Cafe; Seafood,420,Mid-Range,10.9,8,False,True,False,2025-04-08,402,1808,4.2,3829,74,45,21,11,235,77973,69278,50,987,0,0.0,-2,Swiggy,470,154959,137569
REST001705,Swiggy,Restaurant_1705,Hyderabad,17.385,78.4867,Hyderabad_Locality_13,Cloud Kitchen,Japanese,Japanese,871,Premium,13.6,6,False,True,True,2018-01-30,3027,3608,4.3,3694,88,54,22,19,385,261561,244621,56,48474,72,0.7999999999999998,-4,Swiggy,698,471480,440768
REST001706,Swiggy,Restaurant_1706,Hyderabad,17.385,78.4867,Hyderabad_Locality_13,Cafe,Biryani; Cafe,Biryani; Cafe,1384,Luxury,11.7,8,False,True,True,2016-10-15,3499,2675,3.6,1834,78,46,20,9,177,195974,189071,49,-25721,-19,-0.3999999999999999,-7,Zomato,373,418410,403863
REST001707,Swiggy,Restaurant_1707,Hyderabad,17.385,78.4867,Hyderabad_Locality_3,QSR,Mediterranean; Biryani,Mediterranean; Biryani,1221,Luxury,5.1,7,False,False,True,2020-02-04,2292,3263,4.0,3313,45,39,19,20,260,257142,251292,47,33701,26,0.3999999999999999,6,Swiggy,494,479998,468883
REST001708,Swiggy,Restaurant_1708,Hyderabad,17.385,78.4867,Hyderabad_Locality_11,Food Truck,Bakery,Bakery,1326,Luxury,4.1,3,False,False,True,2025-10-19,208,2645,3.9,155,40,30,18,11,127,138089,135549,63,18549,16,0.5,-2,Swiggy,238,257309,252549
REST001709,Swiggy,Restaurant_1709,Hyderabad,17.385,78.4867,Hyderabad_Locality_6,Food Truck,Mediterranean; Cafe,Mediterranean; Cafe,184,Budget,10.5,7,True,False,False,2017-03-18,3345,2936,3.5,191,72,39,21,13,117,17007,12795,65,-4515,-44,-1.2999999999999998,-8,Zomato,278,40113,30105
REST001710,Swiggy,Restaurant_1710,Hyderabad,17.385,78.4867,Hyderabad_Locality_20,Fine Dine,Fast Food; Continental,Fast Food; Continental,1166,Premium,14.9,3,True,True,True,2025-10-10,217,3076,4.0,1719,94,52,17,14,170,164522,156532,50,-10374,-9,-0.20000000000000018,-1,Zomato,349,339841,323438
REST001711,Swiggy,Restaurant_1711,Hyderabad,17.385,78.4867,Hyderabad_Locality_2,Food Truck,Pan-Asian; South Indian,Pan-Asian; South Indian,539,Mid-Range,6.9,8,True,False,False,2020-12-30,1962,1782,4.2,293,54,43,22,22,125,52552,49177,61,5308,15,0.5,5,Swiggy,235,99391,93046
REST001712,Swiggy,Restaurant_1712,Hyderabad,17.385,78.4867,Hyderabad_Locality_14,Fine Dine,Pan-Asian; Chinese,Pan-Asian; Chinese,470,Mid-Range,11.2,8,False,True,False,2023-05-15,1096,643,3.4,2264,76,51,14,12,110,44462,40282,44,-9887,-27,-0.8000000000000003,5,Zomato,247,99837,90451
REST001713,Swiggy,Restaurant_1713,Hyderabad,17.385,78.4867,Hyderabad_Locality_9,Fine Dine,Chinese,Chinese,467,Mid-Range,11.6,4,False,False,False,2020-12-02,1990,2469,4.6,513,78,44,17,39,184,71320,64144,52,6207,20,0.5,-10,Swiggy,348,135653,122081
REST001714,Swiggy,Restaurant_1714,Hyderabad,17.385,78.4867,Hyderabad_Locality_8,QSR,Desserts,Desserts,1499,Luxury,4.8,6,False,False,True,2021-12-06,1621,1959,3.5,3710,44,40,22,10,199,232674,228296,56,-87193,-69,-1.2000000000000002,12,Zomato,467,554059,543785
REST001715,Swiggy,Restaurant_1715,Hyderabad,17.385,78.4867,Hyderabad_Locality_9,Cloud Kitchen,Pan-Asian; Mughlai,Pan-Asian; Mughlai,635,Mid-Range,0.7,6,False,True,True,2019-06-12,2529,3221,3.7,2942,30,23,23,14,319,155975,151190,74,-6348,-9,-0.09999999999999964,-5,Zomato,647,318433,308728
REST001716,Swiggy,Restaurant_1716,Hyderabad,17.385,78.4867,Hyderabad_Locality_13,Fine Dine,Japanese; Street Food,Japanese; Street Food,1256,Luxury,11.7,4,True,True,False,2024-10-24,568,3609,4.1,1976,78,44,15,21,183,195370,188233,53,2701,9,0.19999999999999973,-11,Swiggy,357,387688,373765
REST001717,Swiggy,Restaurant_1717,Hyderabad,17.385,78.4867,Hyderabad_Locality_10,Cafe,Cafe,Cafe,165,Budget,4.4,7,True,False,False,2021-05-13,1828,3500,4.5,2136,42,32,21,39,239,31153,26134,56,2117,16,0.2999999999999998,-6,Swiggy,462,59853,50151
REST001718,Swiggy,Restaurant_1718,Hyderabad,17.385,78.4867,Hyderabad_Locality_18,Fine Dine,Italian,Italian,283,Budget,7.1,4,True,True,True,2019-11-27,2361,1997,3.8,3316,55,38,17,13,145,34059,30071,54,-5797,-19,-0.5,3,Zomato,309,74437,65939
REST001719,Swiggy,Restaurant_1719,Hyderabad,17.385,78.4867,Hyderabad_Locality_4,Cloud Kitchen,Mexican,Mexican,1132,Premium,6.7,7,False,False,False,2025-10-24,203,1302,3.6,4738,53,42,22,9,254,224271,217540,74,-3041,-7,-0.10000000000000009,8,Zomato,515,451769,438121
REST001720,Swiggy,Restaurant_1720,Hyderabad,17.385,78.4867,Hyderabad_Locality_9,Fine Dine,Mediterranean; Chinese,Mediterranean; Chinese,503,Mid-Range,8.0,4,False,True,False,2023-06-22,1058,2367,3.7,4407,60,42,15,5,146,62422,58042,42,673,-4,-0.09999999999999964,-3,Swiggy,296,124291,115411
REST001721,Swiggy,Restaurant_1721,Hyderabad,17.385,78.4867,Hyderabad_Locality_4,QSR,Continental; Multi-Cuisine,Continental; Multi-Cuisine,1308,Luxury,14.5,6,True,True,False,2025-03-13,428,1446,4.6,4575,92,51,23,20,248,249775,238367,61,66299,76,1.3999999999999995,-7,Swiggy,420,429755,410435
REST001722,Swiggy,Restaurant_1722,Hyderabad,17.385,78.4867,Hyderabad_Locality_7,QSR,Mughlai,Mughlai,651,Mid-Range,3.3,3,False,False,True,2022-08-13,1371,1242,4.0,1836,36,32,23,12,210,105266,101486,60,-1367,0,0.0,-10,Zomato,420,211899,204339
REST001723,Swiggy,Restaurant_1723,Hyderabad,17.385,78.4867,Hyderabad_Locality_20,QSR,Korean,Korean,888,Premium,5.7,4,True,False,False,2016-06-23,3613,2368,4.2,3942,48,29,20,12,250,177600,171600,48,4010,12,0.20000000000000018,-10,Swiggy,488,350902,339190
REST001724,Swiggy,Restaurant_1724,Hyderabad,17.385,78.4867,Hyderabad_Locality_8,Food Truck,Thai,Thai,1336,Luxury,6.8,6,False,True,True,2023-03-17,1155,1805,3.5,2565,54,36,23,7,104,106986,104178,58,-3742,3,0.10000000000000009,-2,Zomato,205,217633,212098
REST001725,Swiggy,Restaurant_1725,Hyderabad,17.385,78.4867,Hyderabad_Locality_20,Food Truck,Seafood,Seafood,585,Mid-Range,13.0,3,True,False,True,2024-10-12,580,3127,3.8,3670,85,45,20,13,130,60840,55315,52,761,0,0.0,1,Swiggy,260,120919,109869
REST001726,Swiggy,Restaurant_1726,Hyderabad,17.385,78.4867,Hyderabad_Locality_17,Fine Dine,Continental; Bakery,Continental; Bakery,364,Mid-Range,2.7,5,True,False,True,2020-07-15,2130,2455,3.4,4890,33,30,17,14,136,41088,38844,50,-1761,-8,-0.20000000000000018,0,Zomato,280,84069,79449
REST001727,Swiggy,Restaurant_1727,Hyderabad,17.385,78.4867,Hyderabad_Locality_1,Casual Dining,South Indian,South Indian,392,Mid-Range,0.6,5,True,False,False,2023-04-22,1119,1368,4.3,659,30,30,18,21,229,73609,70174,43,10585,37,0.6999999999999997,14,Swiggy,421,136078,129763
REST001728,Swiggy,Restaurant_1728,Hyderabad,17.385,78.4867,Hyderabad_Locality_20,Food Truck,Lebanese; Lebanese,Lebanese; Lebanese,1422,Luxury,2.4,6,False,True,False,2017-06-21,3250,365,3.1,4895,31,30,18,12,78,90951,89742,62,-6845,-7,-0.2999999999999998,2,Zomato,163,188855,186329
